website,publisher,genres,requirements,name,video_hd,poster,release_date,about,rank,languages,video,link,developer
http://www.thebehemoth.com,The Behemoth,"Action,Adventure,Casual,Indie,RPG","{'pc': {'recommended': {'hard_drive': u'255 MB HD space', 'network': u'', 'memory': u'2 GB RAM', 'os': u'Microsoft\xae Windows\xae XP / Vista / 7', 'processor': u'Intel Core 2 Duo 2GHz+ or better', 'directx': u'9.0c'}, 'minimum': {'hard_drive': u'255 MB HD space', 'network': u'', 'memory': u'1 GB RAM', 'os': u'Microsoft\xae Windows\xae XP / Vista / 7', 'processor': u'Intel Core 2 Duo 2GHz+ or better', 'directx': u'9.0c'}}, 'mac': {'recommended': {'os': u'Microsoft\xae Windows\xae XP / Vista / 7', 'processor': u'Intel Core 2 Duo 2GHz+ or better', 'memory': u'2 GB RAM'}, 'minimum': {'os': u'Microsoft\xae Windows\xae XP / Vista / 7', 'processor': u'Intel Core 2 Duo 2GHz+ or better', 'memory': u'1 GB RAM'}}}",Castle Crashers,,,26 Sep 2012,"Hack, slash, and smash your way to victory in this award winning 2D arcade adventure from The Behemoth!",28,"English,German,French,Italian,Korean,Spanish,Simplified Chinese,Traditional Chinese,Japanese,Portuguese",,http://store.steampowered.com/app/204360/,The Behemoth
http://www.companyofheroes.com/,SEGA,Strategy,"{'pc': {'recommended': {'hard_drive': u'30GB free Hard disc space', 'network': u'', 'memory': u'4GB RAM', 'os': u'64bit Windows 7', 'processor': u'3Ghz Intel i5 quad core or equivalent', 'directx': u''}, 'minimum': {'hard_drive': u'30GB free Hard disc space', 'network': u'', 'memory': u'2GB RAM', 'os': u'32bit Vista', 'processor': u'2Ghz Intel Core2 Duo or equivalent', 'directx': u''}}, 'mac': {'recommended': {'os': '', 'processor': '', 'memory': ''}, 'minimum': {'os': '', 'processor': '', 'memory': ''}}}",Company of Heroes 2,"""http://cdn.akamai.steamstatic.com/steam/apps/2032328/movie_max.webm?t=1403567128""","""http://cdn.akamai.steamstatic.com/steam/apps/2032328/movie.293x165.jpg?t=1403567128""",25 Jun 2013,"In the world’s darkest hour you are a commander of the Soviet Red Army, entrenched in brutal frontline warfare to free Mother Russia from the Enemy invaders.",29,"English,Czech,French,German,Italian,Polish,Russian,Spanish","""http://cdn.akamai.steamstatic.com/steam/apps/2032328/movie480.webm?t=1403567128""",http://store.steampowered.com/app/231430/,Relic Entertainment
http://www.tombraider.com,"SQUARE ENIX, Eidos Interactive","Action,Adventure","{'pc': {'recommended': {'hard_drive': u'12 GB HD space', 'network': u'', 'memory': u'4 GB RAM', 'os': u'Windows Vista, Windows 7 or Windows 8', 'processor': u'Quad core CPU: AMD Phenom II X4 955, Intel Core i5-750', 'directx': u'11'}, 'minimum': {'hard_drive': u'12 GB HD space', 'network': u'', 'memory': u'1GB Memory (2GB on Vista)', 'os': u'Windows XP Service Pack 3, Windows Vista,7,8 (32bit/64bit)', 'processor': u'Dual core CPU: AMD Athlon64 X2 2.1 Ghz (4050+), Intel Core2 Duo 1.86 Ghz (E6300)', 'directx': u'9.0c'}}, 'mac': {'recommended': {'os': u'Windows Vista, Windows 7 or Windows 8', 'processor': u'Quad core CPU: AMD Phenom II X4 955, Intel Core i5-750', 'memory': u'4 GB RAM'}, 'minimum': {'os': u'Windows XP Service Pack 3, Windows Vista,7,8 (32bit/64bit)', 'processor': u'Dual core CPU: AMD Athlon64 X2 2.1 Ghz (4050+), Intel Core2 Duo 1.86 Ghz (E6300)', 'memory': u'1GB Memory (2GB on Vista)'}}}",Tomb Raider,"""http://cdn.akamai.steamstatic.com/steam/apps/2028427/movie_max.webm?t=1362416985""","""http://cdn.akamai.steamstatic.com/steam/apps/2028427/movie.293x165.jpg?t=1362416985""",4 Mar 2013,"Tomb Raider explores the intense and gritty origin story of Lara Croft and her ascent from a young woman to a hardened survivor. Armed only with raw instincts and the ability to push beyond the limits of human endurance, Lara must fight to unravel the dark history of a forgotten island to escape its relentless hold.",30,"English,German,French,Italian,Korean,Spanish,Traditional Chinese,Russian,Polish,Dutch,Czech,Portuguese-Brazil,Arabic","""http://cdn.akamai.steamstatic.com/steam/apps/2028427/movie480.webm?t=1362416985""",http://store.steampowered.com/app/203160/,Crystal Dynamics
http://www.playnether.com,"Nether Productions, LLC","Action,Indie,Massively Multiplayer,RPG,Simulation","{'pc': {'recommended': {'hard_drive': u'3 GB available space', 'network': u'Broadband Internet connection', 'memory': u'4 GB RAM', 'os': u'Windows 7 *64-BIT OS REQUIRED*', 'processor': u'2.4 GHZ Quad Core or Better', 'directx': u'Version 9.0'}, 'minimum': {'hard_drive': u'3 GB available space', 'network': u'Broadband Internet connection', 'memory': u'4 GB RAM', 'os': u'Vista/Windows 7 *64-BIT OS REQUIRED*', 'processor': u'2.4 GHZ Quad Core or Better', 'directx': u'Version 9.0'}}, 'mac': {'recommended': {'os': '', 'processor': '', 'memory': ''}, 'minimum': {'os': '', 'processor': '', 'memory': ''}}}",Nether,"""http://cdn.akamai.steamstatic.com/steam/apps/2029967/movie_max.webm?t=1402004267""","""http://cdn.akamai.steamstatic.com/steam/apps/2029967/movie.293x165.jpg?t=1402004267""",5 Jun 2014,"Nether is a first-person urban survival experience unlike any other. Set in a post-apocalyptic world, Nether forces players to make life-saving decisions in a fast-paced struggle against players and the environment. Join tribes to battle for territory. Scavenge, craft , trade and loot your way to stay alive another day.",31,English,"""http://cdn.akamai.steamstatic.com/steam/apps/2029967/movie480.webm?t=1402004267""",http://store.steampowered.com/app/247730/,Phosphor Games
http://www.dayzgame.com,Bohemia Interactive,"Action,Indie,Massively Multiplayer,Early Access","{'pc': {'recommended': {'hard_drive': u'14 GB available space', 'network': u'', 'memory': u'4 GB RAM', 'os': u'Windows 7 SP1', 'processor': u'Intel Core i5-2300 or AMD Phenom II X4 940 or better', 'directx': u'Version 9.0c'}, 'minimum': {'hard_drive': u'10 GB available space', 'network': u'', 'memory': u'2 GB RAM', 'os': u'Windows Vista SP2 or Windows 7 SP1', 'processor': u'Intel Dual-Core 2.4 GHz or AMD Dual-Core Athlon 2.5 GHz', 'directx': u'Version 9.0c'}}, 'mac': {'recommended': {'os': '', 'processor': '', 'memory': ''}, 'minimum': {'os': '', 'processor': '', 'memory': ''}}}",DayZ,"""http://cdn.akamai.steamstatic.com/steam/apps/2030500/movie_max.webm?t=1398446023""","""http://cdn.akamai.steamstatic.com/steam/apps/2030500/movie.293x165.jpg?t=1398446023""",16 Dec 2013,WARNING: THIS GAME IS EARLY ACCESS ALPHA. PLEASE DO NOT PURCHASE IT UNLESS YOU WANT TO ACTIVELY SUPPORT DEVELOPMENT OF THE GAME AND ARE PREPARED TO HANDLE WITH SERIOUS ISSUES AND POSSIBLE INTERRUPTIONS OF GAME FUNCTIONING.,32,English,"""http://cdn.akamai.steamstatic.com/steam/apps/2030500/movie480.webm?t=1398446023""",http://store.steampowered.com/app/221100/,Bohemia Interactive
http://www.awesomenauts.com/,Ronimo Games,"Action,Indie,Strategy","{'pc': {'recommended': {'hard_drive': u'1.5 GD HD space', 'network': u'', 'memory': u'2 GB RAM', 'os': u'Windows XP, Vista, Windows 7 or Windows 8', 'processor': u'Any processor with 2 Cores', 'directx': u''}, 'minimum': {'hard_drive': u'1.5 GD HD space', 'network': u'', 'memory': u'2 GB RAM', 'os': u'Windows XP, Vista, Windows 7 or Windows 8', 'processor': u'Any processor with 2 Cores', 'directx': u''}}, 'mac': {'recommended': {'os': u'Windows XP, Vista, Windows 7 or Windows 8', 'processor': u'Any processor with 2 Cores', 'memory': u'2 GB RAM'}, 'minimum': {'os': u'Windows XP, Vista, Windows 7 or Windows 8', 'processor': u'Any processor with 2 Cores', 'memory': u'2 GB RAM'}}}",Awesomenauts,"""http://cdn.akamai.steamstatic.com/steam/apps/81909/movie_max.webm?t=1344283314""","""http://cdn.akamai.steamstatic.com/steam/apps/81909/movie.293x165.jpg?t=1344283314""",1 Aug 2012,Conflict spans the stars as huge robot armies are locked in an enduring battle. Head out to the battlefields with your friends in this 3-on-3 action platformer.,33,"English,German,French,Italian,Spanish,Dutch,Portuguese-Brazil","""http://cdn.akamai.steamstatic.com/steam/apps/81909/movie480.webm?t=1344283314""",http://store.steampowered.com/app/204300/,Ronimo Games
http://www.europauniversalis4.com,Paradox Interactive,"Simulation,Strategy","{'pc': {'recommended': {'hard_drive': u'2 GB HD space', 'network': u'', 'memory': u'2 GB RAM', 'os': u'XP/Vista/Windows 7/Windows 8', 'processor': u'Intel\xae Pentium\xae IV 2.4 GHz or AMD 3500+', 'directx': u'9.0c'}, 'minimum': {'hard_drive': u'2 GB HD space', 'network': u'', 'memory': u'2 GB RAM', 'os': u'XP/Vista/Windows 7/Windows 8', 'processor': u'Intel\xae Pentium\xae IV 2.4 GHz eller AMD 3500+', 'directx': u'9.0c'}}, 'mac': {'recommended': {'os': u'XP/Vista/Windows 7/Windows 8', 'processor': u'Intel\xae Pentium\xae IV 2.4 GHz or AMD 3500+', 'memory': u'2 GB RAM'}, 'minimum': {'os': u'XP/Vista/Windows 7/Windows 8', 'processor': u'Intel\xae Pentium\xae IV 2.4 GHz eller AMD 3500+', 'memory': u'2 GB RAM'}}}",Europa Universalis IV,"""http://cdn.akamai.steamstatic.com/steam/apps/2028810/movie_max.webm?t=1385037212""","""http://cdn.akamai.steamstatic.com/steam/apps/2028810/movie.293x165.jpg?t=1385037212""",13 Aug 2013,Fulfill Your Quest For Global Domination Paradox Development Studio is back with the fourth installment of the award-winning Europa Universalis series. The empire building game Europa Universalis IV gives you control of a nation to guide through the years in order to create a dominant global empire.,34,"English,German,French,Spanish","""http://cdn.akamai.steamstatic.com/steam/apps/2028810/movie480.webm?t=1385037212""",http://store.steampowered.com/app/236850/,Paradox Development Studio
http://www.AgeofEmpires.com,Microsoft Studios,Strategy,"{'pc': {'recommended': {'hard_drive': u'', 'network': u'', 'memory': u'', 'os': u'', 'processor': u'', 'directx': u''}, 'minimum': {'hard_drive': u'2 GB HD space', 'network': u'', 'memory': u'1 GB RAM', 'os': u'Windows XP, Vista, 7, 8 Pro+', 'processor': u'1.2GHZ CPU', 'directx': u'9.0c'}}, 'mac': {'recommended': {'os': '', 'processor': '', 'memory': ''}, 'minimum': {'os': '', 'processor': '', 'memory': ''}}}",Age of Empires II HD,"""http://cdn.akamai.steamstatic.com/steam/apps/2028444/movie_max.webm?t=1362779229""","""http://cdn.akamai.steamstatic.com/steam/apps/2028444/movie.293x165.jpg?t=1362779229""",9 Apr 2013,"Age of Empires II has been re-imagined in high definition with new features, trading cards, improved AI, workshop support, multiplayer, Steamworks integration and more!",35,"English,German,French,Italian,Korean,Spanish,Simplified Chinese,Russian,Japanese,Dutch,Portuguese-Brazil","""http://cdn.akamai.steamstatic.com/steam/apps/2028444/movie480.webm?t=1362779229""",http://store.steampowered.com/app/221380/,"Hidden Path Entertainment, Ensemble Studios"
http://www.7daystodie.com,The Fun Pimps Entertainment LLC,"Action,Adventure,Early Access,Indie,RPG","{'pc': {'recommended': {'hard_drive': u'', 'network': u'Broadband Internet connection', 'memory': u'6 GB RAM', 'os': u'Windows 7 or higher', 'processor': u'3.0 Ghz Quad Core CPU or faster', 'directx': u''}, 'minimum': {'hard_drive': u'1 GB available space', 'network': u'', 'memory': u'4 GB RAM', 'os': u'WindowsXP (Service Pack 3)', 'processor': u'2.4 Ghz Dual Core CPU', 'directx': u'Version 10'}}, 'mac': {'recommended': {'os': u'Windows 7 or higher', 'processor': u'3.0 Ghz Quad Core CPU or faster', 'memory': u'6 GB RAM'}, 'minimum': {'os': u'WindowsXP (Service Pack 3)', 'processor': u'2.4 Ghz Dual Core CPU', 'memory': u'4 GB RAM'}}}",7 Days to Die,"""http://cdn.akamai.steamstatic.com/steam/apps/2030284/movie_max.webm?t=1399537576""","""http://cdn.akamai.steamstatic.com/steam/apps/2030284/movie.293x165.jpg?t=1399537576""",13 Dec 2013,"Building on survivalist and horror themes, players in 7 Days to Die can scavenge the abandoned cities of the buildable and destructable voxel world for supplies or explore the wilderness to gather raw materials to build their own tools, weapons, traps, fortifications and shelters.",36,English,"""http://cdn.akamai.steamstatic.com/steam/apps/2030284/movie480.webm?t=1399537576""",http://store.steampowered.com/app/251570/,The Fun Pimps
http://eurotrucksimulator2.com/,SCS Software,"Indie,Simulation","{'pc': {'recommended': {'hard_drive': u'4 GB HD space', 'network': u'', 'memory': u'4 GB RAM', 'os': u'Windows 7', 'processor': u'Quad core CPU 3.0 GHz', 'directx': u'10'}, 'minimum': {'hard_drive': u'2 GB HD space', 'network': u'', 'memory': u'2 GB RAM', 'os': u'Windows XP', 'processor': u'Dual core CPU 2.4 GHz', 'directx': u'9.0c'}}, 'mac': {'recommended': {'os': '', 'processor': '', 'memory': ''}, 'minimum': {'os': '', 'processor': '', 'memory': ''}}}",Euro Truck Simulator 2,"""http://cdn.akamai.steamstatic.com/steam/apps/2028297/movie_max.webm?t=1358374445""","""http://cdn.akamai.steamstatic.com/steam/apps/2028297/movie.293x165.jpg?t=1358374445""",16 Jan 2013,"Travel across Europe as king of the road, a trucker who delivers important cargo across impressive distances! With dozens of cities to explore from the UK, Belgium, Germany, Italy, the Netherlands, Poland, and many more, your endurance, skill and speed will all be pushed to their limits.",37,"English,German,French,Italian,Korean,Spanish,Simplified Chinese,Russian,Japanese,Portuguese,Polish,Danish,Dutch,Finnish,Norwegian,Swedish,Hungarian,Czech,Romanian,Turkish,Portuguese-Brazil,Bulgarian,Greek","""http://cdn.akamai.steamstatic.com/steam/apps/2028297/movie480.webm?t=1358374445""",http://store.steampowered.com/app/227300/,SCS Software
http://www.dontstarvegame.com,Klei Entertainment,"Adventure,Indie,Simulation","{'pc': {'recommended': {'hard_drive': u'', 'network': u'', 'memory': u'', 'os': u'', 'processor': u'', 'directx': u''}, 'minimum': {'hard_drive': u'', 'network': u'', 'memory': u'', 'os': u'', 'processor': u'', 'directx': u''}}, 'mac': {'recommended': {'os': u'', 'processor': u'', 'memory': u''}, 'minimum': {'os': u'', 'processor': u'', 'memory': u''}}}",Don't Starve,"""http://cdn.akamai.steamstatic.com/steam/apps/2028889/movie_max.webm?t=1377509059""","""http://cdn.akamai.steamstatic.com/steam/apps/2028889/movie.293x165.jpg?t=1377509059""",23 Apr 2013,"Don’t Starve is an uncompromising wilderness survival game full of science and magic. You play as Wilson, an intrepid Gentleman Scientist who has been trapped by a demon and transported to a mysterious wilderness world. Wilson must learn to exploit his environment and its inhabitants if he ever hopes to escape and find his way back home.",38,English,"""http://cdn.akamai.steamstatic.com/steam/apps/2028889/movie480.webm?t=1377509059""",http://store.steampowered.com/app/219740/,Klei Entertainment
http://www.torchlight2game.com/,Runic Games,"Action,Adventure,Indie,RPG","{'pc': {'recommended': {'hard_drive': u'', 'network': u'', 'memory': u'', 'os': u'', 'processor': u'', 'directx': u''}, 'minimum': {'hard_drive': u'', 'network': u'', 'memory': u'', 'os': u'', 'processor': u'', 'directx': u''}}, 'mac': {'recommended': {'os': '', 'processor': '', 'memory': ''}, 'minimum': {'os': '', 'processor': '', 'memory': ''}}}",Torchlight II,"""http://cdn.akamai.steamstatic.com/steam/apps/82019/movie_max.webm?t=1347495075""","""http://cdn.akamai.steamstatic.com/steam/apps/82019/movie.293x165.jpg?t=1347495075""",20 Sep 2012,"The award-winning action RPG is back, bigger and better than ever! Torchlight II takes you back into the quirky, fast-paced world of bloodthirsty monsters, bountiful treasures, and sinister secrets - and, once again, the fate of the world is in your hands!",39,English,"""http://cdn.akamai.steamstatic.com/steam/apps/82019/movie480.webm?t=1347495075""",http://store.steampowered.com/app/200710/,Runic Games
http://www.roguelegacy.com,,"Action,Indie,RPG","{'pc': {'recommended': {'hard_drive': u'400 MB HD space', 'network': u'', 'memory': u'2 GB RAM', 'os': u'Windows XP/Vista/7', 'processor': u'2 Ghz', 'directx': u'9.0c'}, 'minimum': {'hard_drive': u'400 MB HD space', 'network': u'', 'memory': u'1 GB RAM', 'os': u'Windows XP/Vista/7', 'processor': u'1.6 Ghz', 'directx': u'9.0c'}}, 'mac': {'recommended': {'os': u'Windows XP/Vista/7', 'processor': u'2 Ghz', 'memory': u'2 GB RAM'}, 'minimum': {'os': u'Windows XP/Vista/7', 'processor': u'1.6 Ghz', 'memory': u'1 GB RAM'}}}",Rogue Legacy,"""http://cdn.akamai.steamstatic.com/steam/apps/2028853/movie_max.webm?t=1378511034""","""http://cdn.akamai.steamstatic.com/steam/apps/2028853/movie.293x165.jpg?t=1378511034""",27 Jun 2013,"Rogue Legacy is a genealogical rogue-""LITE"" where anyone can be a hero. Each time you die, your child will succeed you. Every child is unique. One child might be colorblind, another might have vertigo-- they could even be a dwarf. That's OK, because no one is perfect, and you don't have to be perfect to win this game.",40,English,"""http://cdn.akamai.steamstatic.com/steam/apps/2028853/movie480.webm?t=1378511034""",http://store.steampowered.com/app/241600/,Cellar Door Games
,,,"{'pc': {'recommended': {'hard_drive': '', 'network': '', 'memory': '', 'os': '', 'processor': '', 'directx': ''}, 'minimum': {'hard_drive': '', 'network': '', 'memory': '', 'os': '', 'processor': '', 'directx': ''}}, 'mac': {'recommended': {'os': '', 'processor': '', 'memory': ''}, 'minimum': {'os': '', 'processor': '', 'memory': ''}}}",,,,,,41,,,http://store.steampowered.com/app/211420/,
